,Unnamed: 0,keyword,pos
89,89,홍보포스터,-1
90,90,파운데이션쿠션,1
91,91,압타밀액상분유,4
92,92,엄마옷브랜드,4
93,93,샤넬트렌디CC,3
94,94,크루삭스,2
95,95,아이폰자급제폰,2
96,96,소형전자레인지,2
97,97,발렌시아가남성지갑,2
98,98,이케아캐비넷,2
99,99,자동차필름,2
0,0,찜솥,2
1,1,유량계,2
2,2,찌케이스,2
3,3,라클라우드모션베드,3
4,4,실리콘식탁매트,2
5,5,바닐라코파운데이션,2
6,6,르메르로퍼,2
7,7,까르띠에시계탱크,2
8,8,투명하드케이스,2
9,9,와이퍼리필고무,2
10,10,팩스복합기,2
11,11,소근육발달놀이,5
12,12,스트레스해소법,-1
13,13,이케아욕조,1
14,14,깔끔대장방수테이프,3
15,15,거실LED등,2
16,16,걸을때무릎통증,-1
17,17,드레멜악세사리,2
18,18,치마걸이,2
19,19,텐트브랜드순위,6
20,20,코렐그릇세트,2
21,21,크로노그래프시계,2
22,22,비오틴부작용,-1
23,23,거실러그,2
24,24,베이비돌원피스,1
25,25,원목미니테이블,2
26,26,아디다스슬리퍼알파바운스,2
27,27,쿠션퍼프세척,-1
28,28,무선고속충전기,2
29,29,색소폰,2
30,30,바쉐론콘스탄틴,5
31,31,대전방충망,-1
32,32,어린이냉장고바지,2
33,33,나이키에어맥스97,3
34,34,창원오토캠핑장,-1
35,35,바닥토퍼,2
36,36,쿠론클러치,2
37,37,캠프캡,2
38,38,토앤토쪼리,2
39,39,호텔장기투숙,-1
40,40,퀵실버래쉬가드,3
41,41,바지종류,-1
42,42,마음챙김,-1
43,43,소형창고,2
44,44,전자렌지용찜기,2
45,45,무지에코백,3
46,46,미술용품,2
47,47,남자러닝화,2
48,48,달바미스트,3
49,49,헌터첼시레인부츠,2
50,50,운전면허1종보통,-1
51,51,여자사각드로즈,2
52,52,고어텍스모자,2
53,53,그립톡스티커,1
54,54,MSM식이유황효능,6
55,55,마사지젤,2
56,56,디올운동화,2
57,57,나는이집아이,-1
58,58,부엌커튼,2
59,59,운전면허필기시험,-1
60,60,수납행거,2
61,61,의류패턴,5
62,62,책상덮개,2
63,63,벤치형식탁의자,2
64,64,쿨러백,2
65,65,언더아머마스크,3
66,66,호신용품,2
67,67,위오텐트,2
68,68,물에서키우는식물,2
69,69,의료용종이테이프,1
70,70,스테인리스텀블러,2
71,71,타퍼,2
72,72,두꺼운방석,2
73,73,ROUGE&LOUNGE,3
74,74,지프차가격,-1
75,75,슬램덩크피규어,2
76,76,침대헤드,2
77,77,증명사진메이크업,-1
78,78,올리브영네일스티커,3
79,79,테팔프라이팬,3
80,80,20대여자백팩,2
81,81,국내숙박,3
82,82,후드바람막이,1
83,83,반클리프아펠,4
84,84,우리말성경,3
85,85,칠순수건답례품,2
86,86,수포형무좀,-1
87,87,다이어트사료,2
88,88,스노우피크녹턴,2
89,89,진동방지패드,2
90,90,꽃도안,-1
91,91,비비안웨스트우드미니백,2
92,92,돌아기빨대컵,4
93,93,영수증프린터,2
94,94,대한위재덴탈마스크,2
95,95,강남바,-1
96,96,루베스포츠,1
97,97,때수건,2
98,98,와이드앵글모자,2
99,99,새우초밥,3
0,0,이력서,-1
1,1,에어클립,3
2,2,남자캔버스화,3
3,3,초등학생썬크림,2
4,4,슈링크리프팅,-1
5,5,로스터,3
6,6,전기철물,-1
7,7,엑스킹로잉머신,2
8,8,타이거,-1
9,9,컴퓨터본체받침대,2
10,10,폴로니트반팔,1
11,11,대전맑은아침아파트,-1
12,12,크레모아랜턴,2
13,13,판토텐산여드름,-1
14,14,수중랜턴,2
15,15,마끼다드릴,2
16,16,나이키데이브레이크검흰,2
17,17,고광나무,-1
18,18,올바른수면자세,-1
19,19,나이키스커트,3
20,20,와인용품,2
21,21,나이키여성샌들,3
22,22,스티커북,2
23,23,관리,-1
24,24,복근운동기구,2
25,25,다이어트댄스,-1
26,26,발무좀연고,3
27,27,무늬마스크,2
28,28,토이쿠키만들기,3
29,29,루이비통폰케이스,2
30,30,미니스토브,2
31,31,BONAPPETIT,2
32,32,구찌남성신발,2
33,33,버버리니트,2
34,34,도시락맛집,-1
35,35,무인발급기,-1
36,36,아동물안경,2
37,37,6공다이어리속지,2
38,38,데크팩,1
39,39,소낙스워셔액,3
40,40,후드티,3
41,41,꿀벌화분효능,4
42,42,면역력높이는방법,-1
43,43,바디로션,3
44,44,황색종,-1
45,45,방충망벌레퇴치,2
46,46,현대코나전기차가격,-1
47,47,배를따뜻하게,5
48,48,닥스,4
49,49,MMA,-1
50,50,토리버치로빈슨컨버터블숄더백,1
51,51,펫용품,3
52,52,흰옷김치국물,-1
53,53,딸기쨈프로젝트,-1
54,54,미니쇼케이스냉장고,2
55,55,스무디만들기,-1
56,56,두꺼운비닐,2
57,57,캐리어손잡이,2
58,58,얼굴경락마사지,6
59,59,KDU,-1
60,60,서벨로S5,1
61,61,JEEP루비콘,-1
62,62,생지청바지,2
63,63,쿨링브라,2
64,64,수채,2
65,65,기어풀러,1
66,66,싱글침대매트리스,2
67,67,이어셋,2
68,68,애완거북이,3
69,69,PATCH,-1
70,70,남자오버핏반팔,2
71,71,묽은염산,2
72,72,여자트래킹화,1
73,73,공작선인장,4
74,74,헬스기구브랜드,5
75,75,여성챙모자,3
76,76,홍대헤어샵,-1
77,77,뉴발란스996,3
78,78,단체간식,2
79,79,강아지턱받이,1
80,80,파리잡는법,-1
81,81,무선서큘레이터,2
82,82,알루미늄복합판넬,4
83,83,사타구니가려움,-1
84,84,소형위치추적기,2
85,85,포르쉐카이엔하이브리드,-1
86,86,배럴매장,-1
87,87,신발본드,3
88,88,나의히어로아카데미아피규어,1
89,89,종아리뭉침,-1
90,90,소프트블럭,2
91,91,우표,3
92,92,신발매장,-1
93,93,페인트추천,2
94,94,40수수건,2
95,95,운동브라,2
96,96,모종이식기,2
97,97,BMW320D,-1
98,98,나물밥,3
99,99,청소걸레,2
0,0,싱크대호스,2
1,1,배움공책,1
2,2,체스키포슬란,3
3,3,과즙망,2
4,4,레이온소재,-1
5,5,케이스위스,3
6,6,조립식수영장,2
7,7,이마주름제거,6
8,8,가림판,2
9,9,코랄립스틱,2
10,10,라탄흔들의자,2
11,11,코케트스튜디오,3
12,12,헵시바,4
13,13,투명교정,-1
14,14,미니타프,2
15,15,버버리자켓,2
16,16,팬트리장,2
17,17,발렌시아가카메라백,2
18,18,네모닉라벨,3
19,19,감자으깨기,2
20,20,OUTLET,-1
21,21,코렐밥공기,2
22,22,컴퓨터이어폰,2
23,23,벤츠세로그릴,1
24,24,베개커버,2
25,25,버크셔K,2
26,26,폴로사이즈,-1
27,27,톤업크림,2
28,28,화장실천장곰팡이,4
29,29,벤츠S클래스풀체인지,-1
30,30,백세미,2
31,31,거실벽시트지,2
32,32,침대밑수납,2
33,33,촉감판,1
34,34,딥디크캔들,2
35,35,어린이덧신,2
36,36,파리베를린컨실러,1
37,37,타일매트,2
38,38,보건용마스크,2
39,39,샤넬지퍼카드지갑,2
40,40,싸이퍼킬,2
41,41,인덕션궁중팬,2
42,42,사무실복합기,2
43,43,다리저림병원,-1
44,44,고재,2
45,45,삭플라,1
46,46,담금주소주,2
47,47,밴딩와이드팬츠,3
48,48,시침핀,2
49,49,축구화사이트,-1
50,50,스키너,-1
51,51,대형타올,2
52,52,버버리모노그램,2
53,53,피아노리폼,4
54,54,서랍매트,2
55,55,중년여성원피스,2
56,56,고체육수,2
57,57,톤플러스,2
58,58,브러쉬클리너,2
59,59,시디즈매장,-1
60,60,스캇MTB,2
61,61,판초우의,2
62,62,한글모음,-1
63,63,냉동라즈베리,2
64,64,재팬나인,3
65,65,장판매트,2
66,66,동탄PT,-1
67,67,큐티폴고아커트러리세트,2
68,68,핸드폰케이스,2
69,69,습기,5
70,70,미니서랍장,2
71,71,군용나이프,2
72,72,러쉬바디스크럽,3
73,73,목근육풀기,3
74,74,무선이어폰추천,3
75,75,여성레인부츠,3
76,76,테니스의류,2
77,77,펠코너헬멧,1
78,78,당구대,2
79,79,코스트코세제,1
80,80,크록스바야밴드슬리퍼,1
81,81,카렌듈라,2
82,82,라코스테피케원피스,2
83,83,나이키골프장갑,3
84,84,지구의날,-1
85,85,혈액검사,-1
86,86,어른색칠공부,2
87,87,당뇨에좋은간식,3
88,88,반디LED,2
89,89,ASCORBICACID,4
90,90,원형,-1
91,91,토마토홍합스튜,-1
92,92,거리측정기케이스,2
93,93,영종도카라반,4
94,94,손뜨개가방,2
95,95,환자용목욕의자,2
96,96,푸른곰팡이,-1
97,97,바이오플라스틱,-1
98,98,잠발라야소스,3
99,99,음료,2
0,0,CCT,-1
1,1,자동차용품전문쇼핑몰,3
2,2,발뮤다공기청정기,2
3,3,KMW,-1
4,4,호르몬,-1
5,5,갤럭시실리콘케이스,2
6,6,썬바이저모자,1
7,7,겨드랑이림프마사지,-1
8,8,세면대트랩교체,3
9,9,캡톤테이프,2
10,10,부산킥보드,-1
11,11,자개공예,4
12,12,나이키숄더백,2
13,13,맥주안주,4
14,14,자전거옷,2
15,15,여행가방추천,3
16,16,발렌시아가스니커즈,2
17,17,테프론시트,2
18,18,PV,-1
19,19,리들리자전거,1
20,20,유아선스틱,1
21,21,여성숏팬츠,3
22,22,포켓몬스터인형,2
23,23,마이크이어폰,2
24,24,아기비눗방울,1
25,25,천안테니스,-1
26,26,모유비누만들기,3
27,27,에르메스가든파티30가격,3
28,28,임신체험,3
29,29,하이웨스트팬티,2
30,30,DOD,2
31,31,역류성후두염치료,-1
32,32,양면테이프제거,6
33,33,돌벽지,2
34,34,이케아소파,2
35,35,요가봉,2
36,36,자동차매연,-1
37,37,프로스펙스안전화,2
38,38,PPF필름,2
39,39,초코마들렌만들기,-1
40,40,쓰레기봉투크기,-1
41,41,오복가위,2
42,42,생리대광고,-1
43,43,오프로드타이어,2
44,44,스노우타이어,3
45,45,반스볼트슬립온,2
46,46,스텐각파이프,2
47,47,안스리움,3
48,48,조던7,1
49,49,락포트남성화,2
50,50,디올오블리크,3
51,51,자동차가죽시트클리너,2
52,52,여자편한샌들,3
53,53,신애라옷,3
54,54,퍼터커버,2
55,55,코어드릴,2
56,56,티타늄수저세트,2
57,57,어린이반찬,5
58,58,우드수저,2
59,59,면허,-1
60,60,전통차,2
61,61,도브샴푸,2
62,62,포터적재함,2
63,63,팬디,4
64,64,아부가르시아베이트릴,1
65,65,스타벅스무료음료쿠폰,2
66,66,옥상인테리어,6
67,67,눈의피로,-1
68,68,하늘매발톱,-1
69,69,쿨인형,1
70,70,모닝밧데리,2
71,71,성인키크는법,-1
72,72,지성선크림,2
73,73,볼타렌,3
74,74,주말나들이,-1
75,75,심리스브라팬티,2
76,76,시리얼통,2
77,77,캠핑용전기매트,2
78,78,목디스크교정기,2
79,79,헤지스캔버스백,1
80,80,나무도마관리,4
81,81,양모이불세탁,-1
82,82,차양막,2
83,83,킨초링팔찌,1
84,84,애견튜브,2
85,85,아파트주차스티커,2
86,86,메종마르지엘라클러치,2
87,87,써스데이원피스,2
88,88,한샘교구장,2
89,89,철거비용,-1
90,90,갤럭시S7케이스,2
91,91,컵과일배달,2
92,92,핫토이아이언맨,2
93,93,피플랍,3
94,94,자동차헤드라이트복원,3
95,95,비오는날신발,3
96,96,홍대피부관리,-1
97,97,김해가볼만한곳,-1
98,98,만다리나덕서류가방,2
99,99,센베,1
0,0,발톱조갑박리증,-1
1,1,시크릿쥬쥬피규어,1
2,2,남성발가락양말,2
3,3,미주라통밀비스켓,2
4,4,아이패드굿노트,5
5,5,빔프로젝터설치,5
6,6,네오디움자석,3
7,7,파텍필립시계,2
8,8,크리넥스순수3겹,2
9,9,곡물그대로21,3
10,10,모네양산을든여인,-1
11,11,캔음료수,2
12,12,일회용슬리퍼,2
13,13,붕산,-1
14,14,시마노105,1
15,15,해지스카드지갑,4
16,16,변기뚜껑,2
17,17,몽클레어모자,3
18,18,휠라키즈운동화,3
19,19,올뉴카니발에어컨필터,1
20,20,코웨이코디,-1
21,21,미우미우토트백,3
22,22,루즈핏롱원피스,3
23,23,초등학교체험학습보고서,-1
24,24,현관센서등교체방법,4
25,25,50대여성옷,2
26,26,당고대,2
27,27,고압분무기,2
28,28,한샘욕실인테리어,3
29,29,나이키에어포스키즈,3
30,30,티비수납장,2
31,31,체지방,-1
32,32,구획,-1
33,33,에어캡봉투,2
34,34,아키클래식운동화,3
35,35,유아놀이,-1
36,36,트윌리,3
37,37,명품지갑,2
38,38,남자와이드팬츠,3
39,39,판촉물제작,-1
40,40,국산콩두유,2
41,41,벤츠지프차,-1
42,42,요가가방,2
43,43,어린이식탁의자,2
44,44,경영관련책,-1
45,45,부산대게,-1
46,46,유로까브,2
47,47,콩물만들기,-1
48,48,근육,-1
49,49,쿠션방석,2
50,50,반명함사진,-1
51,51,BMWX5M,-1
52,52,콘테이너,2
53,53,펀치백,1
54,54,쇼파패드6인용,2
55,55,바이크바람막이,2
56,56,5~6인용텐트,2
57,57,멸치가루,2
58,58,허리통증,-1
59,59,바리솔조명,4
60,60,홈카페시럽,2
61,61,체험팩,2
62,62,발렌티노락스터드쪼리,2
63,63,코스트코인기상품,6
64,64,플래시,-1
65,65,미국중고차,-1
66,66,매발톱꽃,4
67,67,포토클램,2
68,68,싱크대경첩,2
69,69,면,6
70,70,푸시버튼,3
71,71,일회용앞치마,2
72,72,휴대용살균기,2
73,73,뉴발1080,1
74,74,로지텍키보드,3
75,75,나이키슬라이드,2
76,76,코드글로컬러프라이머,2
77,77,여성린넨세트,2
78,78,코콤비디오폰,3
79,79,2달러,3
80,80,나무그릇,2
81,81,600옷장,2
82,82,루이비통호보백,2
83,83,배럴라이프자켓,2
84,84,배럴보드숏,2
85,85,쿨셔츠,2
86,86,스웨이드운동화세탁,5
87,87,부케액자,2
88,88,곶감호두말이,2
89,89,미리앙풋파일,1
90,90,답례쿠키,2
91,91,안방드레스룸,4
92,92,유리믹싱볼,2
93,93,수영복사이트,2
94,94,얇은폼롤러,2
95,95,모달와플,2
96,96,이케아보조테이블,3
97,97,와식생활,-1
98,98,큰마스크,2
99,99,칫솔통,2
0,0,발뒤꿈치패드,2
1,1,편백수효능,5
2,2,알로카시아분갈이,-1
3,3,수세미뜨기,5
4,4,스텐컵,2
5,5,차량용품선물,-1
6,6,마켓비서랍장,3
7,7,살바도르달리그림,4
8,8,여자코치카드지갑,2
9,9,자동차스크래치,3
10,10,아이폰풀커버필름,2
11,11,벽걸이에어컨청소가격,4
12,12,세발낙지,3
13,13,골프조끼,2
14,14,집들이요리,-1
15,15,샤브샤브맛집,-1
16,16,블라우스쇼핑몰,-1
17,17,벌크업,-1
18,18,몽유도원도,-1
19,19,세니타이저,2
20,20,바나나보관방법,-1
21,21,알루미늄테이프,2
22,22,QM6,-1
23,23,생로랑니키백,3
24,24,미니항아리,2
25,25,크로우캐년매장,-1
26,26,이케아배송비,-1
27,27,BTV넷플릭스,-1
28,28,폭스바겐골프7세대,-1
29,29,솜이불버리기,-1
30,30,미니송풍기,2
31,31,토끼풍선,2
32,32,7부바지,3
33,33,백설공주원피스,2
34,34,스마일임테기,3
35,35,가래,-1
36,36,스위스여행,6
37,37,흰색신발,2
38,38,팬콧키즈,3
39,39,여성카라티셔츠,3
40,40,차량용우산걸이,2
41,41,테니스볼머신,2
42,42,턱선리프팅,4
43,43,CJ쏘팔메토,2
44,44,무릅,-1
45,45,때,-1
46,46,코오롱스포츠텐트,3
47,47,장수매,1
48,48,포터2타이어,2
49,49,오늘저녁메뉴추천,-1
50,50,까사미아1인리클라이너,1
51,51,세탁기먼지거름망,1
52,52,헬리콘텍스,3
53,53,강아지치주염,-1
54,54,아리마,4
55,55,20대남자카드지갑,2
56,56,크록스몰,5
57,57,에어미끄럼틀,2
58,58,뉴발란스브라탑,4
59,59,야외용돗자리,2
60,60,휴대용종이비누,2
61,61,F5,-1
62,62,유아물컵,2
63,63,리눅스,-1
64,64,소형건조기,2
65,65,이지덤씬,2
66,66,빨간색원피스,2
67,67,남성면바지,3
68,68,물벽지,4
69,69,아이들간식,-1
70,70,제복,3
71,71,HID헤드램프,1
72,72,와인걸이,2
73,73,김치국물지우는법,-1
74,74,루이비통데일리백,4
75,75,구찌넥타이,3
76,76,리트머스종이,2
77,77,도고압박스타킹,2
78,78,플리츠세트,2
79,79,여름물놀이,3
80,80,암막뽁뽁이,2
81,81,LED랜턴,2
82,82,슬개골탈구,-1
83,83,언더아머아울렛,3
84,84,1000퍼즐액자,2
85,85,인형원단,2
86,86,LF쏘나타하이브리드,-1
87,87,코리도라스,4
88,88,오른쪽편두통,-1
89,89,광안리호텔1,-1
90,90,캠토리,2
91,91,아기수영장,1
92,92,골프필드레슨,2
93,93,솔라루프,-1
94,94,샤넬동전지갑,2
95,95,좌식화장대,2
96,96,엘엘빈토트백,1
97,97,보관이사,5
98,98,초음파세척기,2
99,99,바스켓백,2
0,0,섹시속옷,-1
1,1,지스페로,3
2,2,모션베드,2
3,3,감사카드,2
4,4,LPL,-1
5,5,포장마차,-1
6,6,코맥스인터폰,2
7,7,토리버치에스파듀,2
8,8,구찌백,3
9,9,집에서하는근력운동,-1
10,10,더블로,-1
11,11,로렉스여성시계,2
12,12,백일옷,2
13,13,냄비정리,1
14,14,캠핑카전시회,-1
15,15,오다리수술,-1
16,16,군대안경,5
17,17,여자스트랩샌들,3
18,18,냉온찜질팩,2
19,19,PVC원단,2
20,20,원목미니수납장,2
21,21,METAL,-1
22,22,르까프안전화,2
23,23,작은신발,3
24,24,몽골천막,2
25,25,OPTIMUM,4
26,26,안전거울,2
27,27,디올레이디카드지갑,1
28,28,신발정리,2
29,29,아디다스키즈사이즈,-1
30,30,SIM,-1
31,31,소라게먹이,6
32,32,2인용의자,2
33,33,40평냉난방기,2
34,34,대형견카시트,2
35,35,핸드드립커피용품,2
36,36,스마트락,2
37,37,퍼실2.7,1
38,38,돼지저금통,1
39,39,비건빵,3
40,40,일룸카페장,3
41,41,BLDC모터,4
42,42,아디다스프레데터풋살화,3
43,43,베르사체속옷,2
44,44,시마노클릿,2
45,45,한경희스팀다리미,2
46,46,자석전단지,2
47,47,여성7부청바지,3
48,48,코펜,-1
49,49,블랙마스크,2
50,50,터치노트북,2
51,51,레버,5
52,52,베란다화분선반,2
53,53,어린이미끄럼틀,2
54,54,쇼바마운트,-1
55,55,베드,4
56,56,수분크림겟잇뷰티순위,3
57,57,칫솔소독기,2
58,58,라틴댄스복,2
59,59,탄수화물억제제,3
60,60,구찌슬링백,2
61,61,일본샤워타올,2
62,62,토퍼커버,2
63,63,대구PT,-1
64,64,선물상자,2
65,65,삼성무풍에어컨커버,2
66,66,주방도구걸이,2
67,67,전열기,5
68,68,제주도가구점,-1
69,69,합장주,2
70,70,무릎에좋은운동,-1
71,71,완전두유,3
72,72,대상포진,-1
73,73,모로칸오일,4
74,74,미니멀웍스텐트,3
75,75,보르미올리,2
76,76,여름냉감이불,2
77,77,패브릭벽지,2
78,78,결혼사진,-1
79,79,백화점양산,2
80,80,톳밥,-1
81,81,LED,2
82,82,손목결절종,-1
83,83,유아세제,3
84,84,80B컵,-1
85,85,트랙터가격,2
86,86,인터넷연결,-1
87,87,클리오아이라이너,2
88,88,가성비청소기,2
89,89,광채쿠션,2
90,90,돈꽃바구니,2
91,91,슈퍼플라이,3
92,92,토리버치밀러샌들,2
93,93,젤리추천,1
94,94,퍼스널트레이너,-1
95,95,마,3
96,96,바디미스트추천,2
97,97,수영장글램핑,4
98,98,알렉산더왕바지,2
99,99,손뜨개,2
0,0,빈챈스,-1
1,1,손각질,-1
2,2,머리가어지러울때,-1
3,3,미들힐샌들,3
4,4,20평대아파트인테리어,-1
5,5,남자헬스장갑,2
6,6,오토바이거치대,2
7,7,문엔리,-1
8,8,24평아파트리모델링,-1
9,9,상탈33,3
10,10,욕실타일청소,3
11,11,탑텐,4
12,12,아이폰얇은케이스,3
13,13,ARMY티셔츠,1
14,14,힙합패션,3
15,15,청바지흰티,-1
16,16,닭장철망,2
17,17,생강,3
18,18,낙서,-1
19,19,이케아빌리,1
20,20,아디다스오리지널운동화,2
21,21,롱노즈,1
22,22,카누마일드,2
23,23,화장실변기누수,4
24,24,오조크,2
25,25,서울핫플레이스,-1
26,26,마블레전드,2
27,27,유통,-1
28,28,에어컨윈드바이저,2
29,29,옷곰팡이제거,-1
30,30,손바닥껍질,-1
31,31,타미버킷햇,1
32,32,드럼용세제,1
33,33,조거팬츠브랜드,4
34,34,썬크림추천,2
35,35,리복클럽C,2
36,36,강아지모기장,1
37,37,꿀벌화분먹는법,-1
38,38,럼주,4
39,39,긴박스,2
40,40,PATEKPHILIPPE,3
41,41,경북카라반,4
42,42,레이캅,3
43,43,오뚜기크림스프,1
44,44,바디쉐이퍼,2
45,45,뷰티석션,2
46,46,밀워키공구박스,2
47,47,싱글침대커버,2
48,48,랩스커트,3
49,49,변기뚫는기계,2
50,50,바다무드등,1
51,51,MSI,-1
52,52,동물풍선,2
53,53,녹제거,1
54,54,홈CC인테리어,-1
55,55,토끼,-1
56,56,하이서포트,-1
57,57,유아욕조,1
58,58,5세여아선물,-1
59,59,무아스탁상시계,2
60,60,정전기,-1
61,61,거품놀이,2
62,62,저지원피스,3
63,63,코치카메라백,3
64,64,침대커버킹,2
65,65,향수로디퓨저만들기,4
66,66,자취선물,-1
67,67,실내자전거거치대,2
68,68,45TH,3
69,69,신혼그릇세트,2
70,70,여름속싸개,2
71,71,실리콘수세미,2
72,72,키플링에코백,3
73,73,질레트프로글라이드면도날,2
74,74,휴이온액정타블렛,3
75,75,갯바위신발,2
76,76,이천도자기아울렛,2
77,77,나이키에어포스1로우,2
78,78,크로스백팩,2
79,79,마리메꼬접시,3
80,80,남성비니모자,6
81,81,아레나키즈수영복,2
82,82,그래놀라추천,4
83,83,TOWARD,-1
84,84,파지가격,-1
85,85,교보문고향수,4
86,86,미니JCW,-1
87,87,드라이거치대,2
88,88,안양유원지,-1
89,89,장마,-1
90,90,나이키프레스토,2
91,91,커브스가격,-1
92,92,그린몬스터,4
93,93,호박엿,2
94,94,강아지배변패드추천,4
95,95,대전체험,4
96,96,냉감티,2
97,97,물병파우치,2
98,98,수액,5
99,99,EXO,-1
0,0,공기청정기,3
1,1,프라다안경테,2
2,2,루꼴라모종,2
3,3,에나멜,2
4,4,그레고리,3
5,5,생로랑남성클러치,1
6,6,슈퍼루브구리스,1
7,7,손톱손질,2
8,8,SSD120GB,2
9,9,네파아쿠아슈즈,1
10,10,맥주쿨러백,1
11,11,스텐냄비세트,2
12,12,나스섹스어필,3
13,13,연장수당계산,-1
14,14,캠핑방수테이블보,2
15,15,슈링크,-1
16,16,세탁기통세척,5
17,17,PCX튜닝,2
18,18,땀흡수헤어밴드,2
19,19,포그네힙시트,2
20,20,짬뽕소스,2
21,21,스탠드에어서큘레이터,2
22,22,자동차스프레이,2
23,23,스커트,3
24,24,골프티걸이,2
25,25,세라샌들,2
26,26,우리문학책시루,3
27,27,이파람이동식에어컨,3
28,28,이사박스파는곳,3
29,29,촬영용조명,2
30,30,스파오,3
31,31,모로반사방지,1
32,32,강화유리문,2
33,33,텐트수선패치,1
34,34,캠핑발전기,2
35,35,생크림요거트,1
36,36,김홍도그림,-1
37,37,스킵합,3
38,38,플렉시자동줄,2
39,39,캐논복합기,4
40,40,강원도평창계곡,-1
41,41,에프킬라매직큐브,1
42,42,당근채썰기,5
43,43,메뉴판디자인,2
44,44,바닥몰딩,2
45,45,유메르,-1
46,46,휴대폰충전케이블,1
47,47,미시옷쇼핑몰,3
48,48,마이멜로디인형,2
49,49,3PL물류,-1
50,50,동대문새벽시장,-1
51,51,VOLTE,-1
52,52,조립식책상,2
53,53,아이싱쿠키만들기,2
54,54,애견쿨매트,2
55,55,전기장판,2
56,56,벽수납장,2
57,57,고추가루,2
58,58,벤츠GLA,-1
59,59,충전임팩드릴,2
60,60,베트멍후드티,2
61,61,인견롱슬립,2
62,62,앞유리썬팅가격,5
63,63,20대여자향수추천,4
64,64,천안애견미용,-1
65,65,돌쇼파매트,2
66,66,크리스피롤,2
67,67,고릴라테이프,2
68,68,차량용탈취제,2
69,69,스타벅스텀블러할인,5
70,70,TEMP,-1
71,71,흰색크록스,2
72,72,이케아러그,3
73,73,고양이습성,-1
74,74,12온즈,3
75,75,숯불화로,2
76,76,인견매트,2
77,77,고양이감기,-1
78,78,건빵바지,3
79,79,PYREX,2
80,80,스패츌러,2
81,81,20인치타이어,2
82,82,젤스톤,2
83,83,빅사이즈남성,4
84,84,롯지무쇠팬,3
85,85,부채,1
86,86,웨스코,3
87,87,인천중고에어컨,3
88,88,변기카바,2
89,89,여자반팔티셔츠,3
90,90,올뉴프라이드,-1
91,91,크록스주니어,2
92,92,피델리아,2
93,93,3CE립스틱,3
94,94,NIL,-1
95,95,밧드야키친랙,2
96,96,개별화장실글램핑,4
97,97,ROKMC,-1
98,98,월플랜,5
99,99,퀸오브샌드,2
0,0,제네레이터,6
1,1,아기도시락통,2
2,2,XBOX360,5
3,3,비숑눈물자국,6
4,4,톤업선크림,2
5,5,롤케익,2
6,6,전자서명,-1
7,7,FUDGE,-1
8,8,점보롤휴지,2
9,9,미니손선풍기,2
10,10,피직클릿슈즈,2
11,11,디자인주식회사,-1
12,12,노티,-1
13,13,메종마르지엘라운동화,2
14,14,여자트레이닝반바지,3
15,15,오징어낚시,3
16,16,에어컨관리,-1
17,17,에쿠스VS380,-1
18,18,버버리남자셔츠,2
19,19,룸미러블랙박스,2
20,20,아파트인터넷단자함,5
21,21,유아반지,2
22,22,고래인형,2
23,23,폭스바겐파사트GT,-1
24,24,유전자,-1
25,25,중고경운기,2
26,26,말린고구마,2
27,27,해운대씨클라우드레지던스,3
28,28,나이키카와슬리퍼,3
29,29,팩,1
30,30,서킷운동,-1
31,31,MRA,-1
32,32,시디즈T50,4
33,33,에나멜구두,3
34,34,낮잠이불가방,2
35,35,신생아옷브랜드,-1
36,36,급여계산,-1
37,37,전주애견미용,-1
38,38,자전거라이딩복,2
39,39,후레쉬베리,1
40,40,입체글씨,3
41,41,스마트폰가방,2
42,42,산장,2
43,43,고야드백,2
44,44,우체통,2
45,45,김포풍무동,-1
46,46,신생아사진,5
47,47,볼보크로스컨트리,-1
48,48,종이세금계산서,-1
49,49,캠핑돗자리,2
50,50,공룡메카드장난감,1
51,51,F컵,5
52,52,방수피크닉매트,2
53,53,셀레피트쿠션,2
54,54,투명명함,2
55,55,고무줄놀이,5
56,56,만능김치양념,3
57,57,초경,-1
58,58,비석,2
59,59,구찌실버목걸이,3
60,60,오피아이,3
61,61,반팔점퍼,2
62,62,비비풋,1
63,63,네일글리터,2
64,64,입생로랑파우치,2
65,65,구찌다이브,2
66,66,알루미늄폴대,1
67,67,연무소독기,2
68,68,노미네이션,3
69,69,크레욜라분필,3
70,70,유아동복,3
71,71,건조대,2
72,72,스토조텀블러,3
73,73,40대아빠생일선물,-1
74,74,한달단기임대,-1
75,75,얼굴대칭,-1
76,76,나무도장,2
77,77,이사베이,4
78,78,롤브라인드,2
79,79,로렉스데이저스트,3
80,80,GUITAR,6
81,81,의미있는선물,-1
82,82,삼양사,-1
83,83,SHOWCASE,-1
84,84,초경량바람막이,2
85,85,귀신의집,-1
86,86,현관방충망,2
87,87,가평수상레저,4
88,88,검은사막,-1
89,89,세척기,2
90,90,널디반팔,3
91,91,리모컨정리함,2
92,92,불가리안백,2
93,93,LED등교체,4
94,94,스트리즘,-1
95,95,한텐,1
96,96,인견원피스,3
97,97,골반교정운동,-1
98,98,초등학생핸드폰,5
99,99,50대엄마지갑,4
0,0,보닥타일,2
1,1,깅엄체크원피스,3
2,2,프로틴그래놀라,2
3,3,도넛박스,3
4,4,아크릴화장품정리함,2
5,5,방갈로,1
6,6,당료,-1
7,7,발리송,2
